Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
Single,1st phase—general contingent,2,Management,Daytime,1.0,1,13.0,14.0,10.0,8,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,5.0,8.0,5,10.8,0,0,5,9.0,4,11.25,2,16.2,0.3,-0.92,Graduate
Single,1st phase—general contingent,1,Animation and Multimedia Design,Daytime,1.0,1,3.0,14.0,3.0,10,No,No,No,1,Female,0.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,10.8,1.4,1.74,Dropout
Single,1st phase—general contingent,1,Advertising and Marketing Management,Daytime,1.0,1,23.0,28.0,10.0,10,No,No,No,1,Female,1.0,19.0,0.0,0.0,5.0,5.0,5,12.8,0,0,5,5.0,5,14.2,0,9.4,-0.8,-3.12,Graduate
Single,1st phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,13.0,28.0,5.0,8,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,6.0,15.0,6,14.166666666666666,0,0,6,13.0,6,12.2,0,15.5,2.8,-4.06,Graduate
Single,2nd phase—general contingent,6,Oral Hygiene,Daytime,1.0,1,1.0,1.0,5.0,6,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,7.0,12.0,5,12.1,0,0,7,0.0,0,0.0,0,13.9,-0.3,0.79,Dropout
Single, Technological specialization diploma holders,1,Veterinary Nursing,Daytime,14.0,1,22.0,27.0,10.0,10,Yes,No,No,1,Female,0.0,20.0,0.0,1.0,6.0,7.0,6,14.166666666666666,0,1,6,17.0,5,13.77777777777778,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,1,Basic Education,Daytime,1.0,1,13.0,28.0,10.0,4,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,6.0,8.0,5,12.8,0,0,6,7.0,5,13.4,0,9.4,-0.8,-3.12,Enrolled
Single,2nd phase—general contingent,3,Social Service,Daytime,1.0,1,1.0,29.0,6.0,4,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,7.0,6,13.0,0,0,6,6.0,6,13.666666666666666,0,12.4,0.5,1.79,Graduate
Single,2nd phase—general contingent,6,Nursing,Daytime,1.0,1,1.0,27.0,9.0,10,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,7.0,7.0,7,13.467142857142855,0,0,8,9.0,8,15.011111111111113,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,3,Nursing,Daytime,1.0,1,13.0,14.0,6.0,9,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,7.0,9.0,7,13.2375,0,0,8,9.0,7,13.742857142857144,0,13.9,-0.3,0.79,Dropout
Single,2nd phase—general contingent,2,Communication Design,Daytime,1.0,1,22.0,27.0,10.0,10,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,6.0,6,12.333333333333334,0,0,6,6.0,6,13.0,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,4,Management,Daytime,1.0,1,1.0,14.0,5.0,9,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,5.0,7.0,5,12.4,0,0,5,5.0,5,14.6,0,8.9,1.4,3.51,Graduate
Single,2nd phase—general contingent,6,Nursing,Daytime,1.0,1,1.0,14.0,4.0,4,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,7.0,8.0,5,14.0,0,0,7,7.0,0,0.0,0,13.9,-0.3,0.79,Dropout
Single,Change in course,1,Social Service,Daytime,1.0,1,23.0,27.0,10.0,8,No,No,No,1,Female,0.0,20.0,0.0,5.0,9.0,15.0,9,11.666666666666666,0,2,7,8.0,7,11.714285714285714,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,1,Advertising and Marketing Management,Daytime,1.0,1,1.0,28.0,4.0,10,No,No,Yes,0,Female,1.0,19.0,0.0,0.0,6.0,7.0,5,12.0,0,0,6,9.0,4,12.5,0,12.4,0.5,1.79,Dropout
Single,2nd phase—general contingent,1,Advertising and Marketing Management,Daytime,1.0,1,13.0,14.0,6.0,6,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,5.0,7.0,4,12.2,0,0,5,5.0,4,11.5,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,1.0,1.0,20.0,39,No,No,Yes,1,Female,1.0,18.0,0.0,0.0,6.0,6.0,6,14.833333333333334,0,0,6,6.0,6,14.833333333333334,0,8.9,1.4,3.51,Graduate
Single,1st phase—general contingent,2,Nursing,Daytime,1.0,1,13.0,1.0,5.0,8,No,No,No,1,Female,1.0,20.0,0.0,0.0,7.0,9.0,5,13.188,0,0,8,9.0,7,12.892857142857142,0,11.1,0.6,2.02,Enrolled
Single,3rd phase—general contingent,1,Nursing,Daytime,1.0,1,13.0,1.0,5.0,9,No,No,No,1,Female,0.0,18.0,0.0,0.0,7.0,8.0,7,17.125,0,0,8,8.0,8,17.5875,0,13.9,-0.3,0.79,Graduate
Single,1st phase—general contingent,5,Nursing,Daytime,1.0,1,22.0,27.0,10.0,10,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,7.0,7.0,6,12.666666666666666,0,0,7,7.0,6,12.666666666666666,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,6,Journalism and Communication,Daytime,1.0,1,13.0,1.0,5.0,5,Yes,No,No,1,Female,1.0,19.0,0.0,0.0,6.0,8.0,6,12.666666666666666,0,0,6,10.0,5,12.0,0,12.4,0.5,1.79,Graduate
Single,Change in institution/course,1,Management,Daytime,1.0,1,3.0,1.0,4.0,4,Yes,No,Yes,0,Female,0.0,22.0,0.0,0.0,5.0,8.0,0,0.0,0,0,5,7.0,0,0.0,0,8.9,1.4,3.51,Enrolled
Single,1st phase—general contingent,3,Social Service,Daytime,1.0,1,1.0,10.0,10.0,11,Yes,No,No,1,Female,1.0,19.0,0.0,0.0,6.0,7.0,6,11.333333333333334,0,0,6,6.0,6,11.5,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,3,Nursing,Daytime,1.0,1,13.0,14.0,10.0,8,Yes,No,No,1,Female,1.0,19.0,0.0,0.0,7.0,10.0,7,13.605,0,0,8,11.0,8,12.33125,0,15.5,2.8,-4.06,Graduate
Single,2nd phase—general contingent,5,Basic Education,Daytime,1.0,1,22.0,28.0,6.0,7,Yes,No,No,1,Female,1.0,19.0,0.0,0.0,6.0,10.0,5,12.0,0,0,6,9.0,5,10.8,0,9.4,-0.8,-3.12,Graduate
Single,1st phase—general contingent,4,Tourism,Daytime,1.0,1,10.0,14.0,10.0,10,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,5.0,10.0,0,0.0,0,0,5,10.0,0,0.0,0,7.6,2.6,0.32,Dropout
Single,2nd phase—general contingent,1,Tourism,Daytime,1.0,1,1.0,27.0,10.0,11,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,6.0,8.0,5,11.2,0,0,6,12.0,3,11.666666666666666,0,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,1,Management,Daytime,1.0,1,3.0,14.0,3.0,11,No,No,No,1,Female,0.0,18.0,0.0,0.0,5.0,10.0,5,13.375,0,0,5,9.0,5,14.166666666666666,0,13.9,-0.3,0.79,Graduate
Single,1st phase—general contingent,1,Nursing,Daytime,1.0,1,1.0,14.0,10.0,10,No,No,No,1,Female,1.0,20.0,0.0,0.0,7.0,8.0,6,13.863333333333337,0,0,8,9.0,7,14.178571428571429,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,1,Animation and Multimedia Design,Daytime,1.0,1,3.0,27.0,3.0,9,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,9.4,-0.8,-3.12,Enrolled
Single,1st phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,1.0,28.0,5.0,8,No,No,No,1,Female,0.0,19.0,0.0,0.0,5.0,6.0,5,12.4,0,0,5,6.0,5,13.4,0,7.6,2.6,0.32,Graduate
Single,2nd phase—general contingent,1,Basic Education,Daytime,1.0,1,23.0,28.0,8.0,7,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,11.0,3,12.333333333333334,0,0,6,10.0,5,10.833333333333334,0,9.4,-0.8,-3.12,Enrolled
Single,1st phase—general contingent,1,Basic Education,Daytime,1.0,1,22.0,27.0,10.0,10,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,7.0,6,13.333333333333334,0,0,6,8.0,5,11.8,0,7.6,2.6,0.32,Graduate
Single,Change in course,1,Basic Education,Daytime,1.0,1,3.0,27.0,3.0,6,Yes,No,No,1,Female,0.0,21.0,0.0,0.0,6.0,10.0,3,12.666666666666666,0,0,6,12.0,3,10.0,0,9.4,-0.8,-3.12,Dropout
Single,1st phase—general contingent,1,Basic Education,Daytime,1.0,1,23.0,27.0,7.0,7,No,No,No,1,Female,0.0,19.0,0.0,0.0,6.0,8.0,6,12.0,0,0,6,10.0,4,11.5,0,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,1,Management,Daytime,1.0,1,23.0,28.0,10.0,10,No,No,No,1,Female,1.0,18.0,0.0,0.0,5.0,5.0,5,10.6,0,0,5,5.0,5,11.8,0,12.4,0.5,1.79,Graduate
Single,2nd phase—general contingent,2,Social Service,Daytime,1.0,1,1.0,27.0,8.0,10,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,6.0,8.0,6,12.25,0,0,6,7.0,6,11.857142857142858,0,12.7,3.7,-1.7,Graduate
Single,1st phase—general contingent,3,Social Service,Daytime,1.0,1,13.0,1.0,10.0,11,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,6.0,10.0,4,11.0,0,0,6,9.0,6,11.833333333333334,0,9.4,-0.8,-3.12,Graduate
Single,Over 23 years old,1,Social Service (evening attendance),Evening,1.0,1,1.0,14.0,7.0,9,No,No,No,1,Female,1.0,24.0,0.0,0.0,6.0,11.0,5,11.0,0,0,6,9.0,5,12.6,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,1,Advertising and Marketing Management,Daytime,1.0,1,13.0,1.0,5.0,2,No,No,No,1,Female,0.0,19.0,0.0,0.0,6.0,6.0,6,13.166666666666666,0,0,6,9.0,6,13.0,0,10.8,1.4,1.74,Dropout
Single,1st phase—general contingent,1,Nursing,Daytime,1.0,1,13.0,27.0,10.0,8,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,7.0,9.0,7,12.855555555555554,0,0,8,12.0,7,12.761111111111113,0,15.5,2.8,-4.06,Graduate
Single,1st phase—general contingent,2,Nursing,Daytime,1.0,1,13.0,14.0,10.0,10,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,7.0,8.0,7,14.91875,0,0,8,8.0,8,15.355,0,15.5,2.8,-4.06,Graduate
Single,2nd phase—general contingent,5,Basic Education,Daytime,1.0,1,10.0,10.0,5.0,5,Yes,No,No,1,Female,0.0,21.0,0.0,0.0,6.0,13.0,4,11.5,0,0,6,10.0,3,11.0,0,10.8,1.4,1.74,Dropout
Single,2nd phase—general contingent,2,Advertising and Marketing Management,Daytime,1.0,1,1.0,14.0,6.0,5,No,No,No,1,Female,0.0,19.0,0.0,0.0,5.0,5.0,5,14.2,0,0,5,5.0,5,14.2,0,7.6,2.6,0.32,Graduate
Single,2nd phase—general contingent,1,Journalism and Communication,Daytime,1.0,1,13.0,27.0,8.0,8,No,No,No,1,Female,1.0,19.0,0.0,0.0,6.0,6.0,6,12.5,0,0,6,7.0,6,13.0,0,15.5,2.8,-4.06,Graduate
Widower,Over 23 years old,1,Agronomy,Daytime,1.0,1,1.0,27.0,7.0,7,No,No,Yes,1,Female,0.0,47.0,0.0,0.0,1.0,1.0,0,0.0,0,0,6,0.0,0,0.0,0,8.9,1.4,3.51,Enrolled
Single,2nd phase—general contingent,3,Social Service,Daytime,1.0,1,13.0,14.0,8.0,9,No,No,No,1,Female,0.0,19.0,0.0,0.0,6.0,10.0,5,11.666666666666666,0,0,6,12.0,4,11.0,0,13.9,-0.3,0.79,Graduate
Single,Over 23 years old,1,Nursing,Daytime,3.0,1,2.0,2.0,2.0,2,No,No,No,1,Female,0.0,29.0,0.0,1.0,8.0,8.0,7,14.257142857142856,0,1,8,8.0,7,14.257142857142856,0,12.7,3.7,-1.7,Graduate
Single,Change in course,1,Social Service,Daytime,1.0,1,13.0,14.0,5.0,9,Yes,No,No,1,Female,0.0,21.0,0.0,0.0,6.0,13.0,3,12.0,0,0,6,12.0,2,11.333333333333334,0,16.2,0.3,-0.92,Dropout
Single,Over 23 years old,1,Veterinary Nursing,Daytime,1.0,1,22.0,14.0,10.0,8,Yes,No,No,1,Female,0.0,28.0,0.0,0.0,5.0,13.0,4,11.25,1,0,5,11.0,4,10.5,0,12.7,3.7,-1.7,Enrolled
Single,2nd phase—general contingent,2,Oral Hygiene,Daytime,1.0,1,22.0,27.0,4.0,11,No,No,No,1,Female,0.0,20.0,0.0,0.0,7.0,8.0,7,12.457142857142856,0,0,8,8.0,8,13.5625,0,15.5,2.8,-4.06,Graduate
Single,2nd phase—general contingent,1,Nursing,Daytime,1.0,1,2.0,28.0,5.0,6,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,7.0,7.0,6,11.683333333333332,0,0,7,7.0,6,11.683333333333332,0,7.6,2.6,0.32,Graduate
Single,Transfer,1,Social Service (evening attendance),Evening,1.0,1,13.0,2.0,5.0,7,No,No,No,1,Female,0.0,26.0,0.0,0.0,6.0,10.0,3,11.666666666666666,0,0,6,8.0,5,12.0,0,9.4,-0.8,-3.12,Graduate
Single,2nd phase—general contingent,2,Tourism,Daytime,1.0,1,22.0,27.0,10.0,9,Yes,No,Yes,0,Female,0.0,20.0,0.0,0.0,6.0,8.0,4,11.75,0,0,6,6.0,6,13.166666666666666,0,11.1,0.6,2.02,Dropout
Single,1st phase—general contingent,1,Advertising and Marketing Management,Daytime,1.0,1,22.0,27.0,10.0,10,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,5.0,6.0,3,11.666666666666666,0,0,5,6.0,4,13.5,0,7.6,2.6,0.32,Enrolled
Single,Over 23 years old,1,Basic Education,Daytime,1.0,1,22.0,14.0,10.0,6,No,No,No,1,Female,0.0,27.0,0.0,0.0,6.0,9.0,5,13.2,0,0,6,10.0,5,12.0,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,2,Nursing,Daytime,1.0,1,19.0,24.0,12.0,12,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,7.0,8.0,4,11.95,0,0,7,8.0,4,11.95,0,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,5,Basic Education,Daytime,1.0,1,22.0,14.0,10.0,6,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,8.0,5,12.4,0,0,6,12.0,5,10.4,0,9.4,-0.8,-3.12,Dropout
Single,Holders of other higher courses,1,Nursing,Daytime,3.0,1,1.0,1.0,10.0,6,No,No,No,1,Female,0.0,33.0,0.0,2.0,7.0,8.0,6,14.35,0,3,8,10.0,6,14.583333333333334,0,16.2,0.3,-0.92,Dropout
Single,Change in course,1,Basic Education,Daytime,1.0,1,3.0,1.0,4.0,4,Yes,No,No,1,Female,0.0,35.0,0.0,19.0,21.0,21.0,21,12.61904761904762,0,13,19,19.0,19,12.789473684210526,0,12.4,0.5,1.79,Graduate
Single, Technological specialization diploma holders,1,Management (evening attendance),Evening,14.0,1,22.0,14.0,10.0,9,No,No,No,1,Female,1.0,26.0,0.0,2.0,6.0,7.0,6,12.666666666666666,0,2,6,7.0,6,13.166666666666666,1,9.4,-0.8,-3.12,Enrolled
Single,Over 23 years old,1,Journalism and Communication,Daytime,12.0,1,13.0,14.0,4.0,5,No,No,Yes,0,Female,0.0,27.0,0.0,0.0,6.0,6.0,5,12.0,0,0,6,6.0,0,0.0,0,11.1,0.6,2.02,Dropout
Single,3rd phase—general contingent,3,Communication Design,Daytime,1.0,1,1.0,27.0,6.0,6,Yes,No,No,0,Female,0.0,19.0,0.0,0.0,6.0,6.0,6,12.166666666666666,0,0,6,6.0,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,2nd phase—general contingent,2,Tourism,Daytime,1.0,1,1.0,14.0,5.0,7,No,No,No,1,Female,0.0,20.0,0.0,0.0,6.0,0.0,0,0.0,0,0,6,0.0,0,0.0,0,11.1,0.6,2.02,Dropout
Single,3rd phase—general contingent,2,Management,Daytime,1.0,1,3.0,3.0,6.0,8,Yes,No,Yes,0,Female,0.0,20.0,0.0,0.0,5.0,9.0,3,10.0,0,0,5,9.0,3,10.571428571428571,0,10.8,1.4,1.74,Dropout
Single,Change in course,1,Social Service,Daytime,1.0,1,1.0,27.0,6.0,10,No,No,Yes,0,Female,0.0,21.0,0.0,5.0,10.0,18.0,8,11.5,0,0,6,12.0,4,10.0,0,9.4,-0.8,-3.12,Enrolled
Single,2nd phase—general contingent,3,Nursing,Daytime,1.0,1,23.0,1.0,10.0,5,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,7.0,7.0,6,13.05,0,0,7,7.0,6,13.05,0,7.6,2.6,0.32,Graduate
Single,Over 23 years old,1,Veterinary Nursing,Daytime,1.0,1,1.0,14.0,10.0,10,Yes,No,No,1,Female,0.0,24.0,0.0,0.0,6.0,10.0,2,11.0,0,0,6,6.0,0,0.0,0,8.9,1.4,3.51,Dropout
Single,2nd phase—general contingent,4,Communication Design,Daytime,1.0,1,1.0,3.0,5.0,2,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,6.0,7.0,6,11.5,0,0,6,6.0,6,12.0,0,16.2,0.3,-0.92,Graduate
Single,1st phase—general contingent,1,Tourism,Daytime,1.0,1,13.0,28.0,10.0,9,No,No,No,1,Female,1.0,21.0,0.0,0.0,6.0,7.0,6,12.0,0,0,6,6.0,6,12.5,0,13.9,-0.3,0.79,Graduate
Single,1st phase—general contingent,1,Social Service (evening attendance),Evening,1.0,1,1.0,27.0,8.0,4,No,No,No,1,Female,0.0,23.0,0.0,0.0,6.0,13.0,2,10.0,0,0,5,12.0,1,10.0,0,9.4,-0.8,-3.12,Enrolled
Single,Over 23 years old,1,Management,Daytime,1.0,1,10.0,3.0,5.0,4,Yes,No,No,1,Female,0.0,24.0,0.0,0.0,5.0,5.0,0,0.0,0,0,5,5.0,0,0.0,0,7.6,2.6,0.32,Dropout
Single,Change in institution/course,1,Basic Education,Daytime,1.0,1,1.0,1.0,5.0,11,No,No,No,1,Female,0.0,21.0,0.0,0.0,6.0,0.0,0,0.0,0,0,6,0.0,0,0.0,0,12.4,0.5,1.79,Dropout
Single,1st phase—general contingent,4,Nursing,Daytime,1.0,1,23.0,28.0,10.0,9,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,8.0,8.0,7,12.242857142857144,0,0,8,8.0,7,12.242857142857144,0,12.7,3.7,-1.7,Graduate
Single,Over 23 years old,1,Management (evening attendance),Evening,15.0,1,13.0,1.0,4.0,5,Yes,No,No,1,Female,0.0,27.0,0.0,0.0,5.0,0.0,0,0.0,0,0,5,0.0,0,0.0,0,8.9,1.4,3.51,Dropout
Single,3rd phase—general contingent,6,Nursing,Daytime,1.0,1,22.0,27.0,6.0,6,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,8.0,8.0,8,12.93375,0,0,8,8.0,8,12.93375,0,9.4,-0.8,-3.12,Graduate
Single,Holders of other higher courses,1,Informatics Engineering,Daytime,3.0,1,3.0,2.0,3.0,3,No,No,No,1,Female,0.0,35.0,0.0,0.0,5.0,0.0,0,0.0,0,0,5,0.0,0,0.0,0,13.9,-0.3,0.79,Dropout
Single,1st phase—general contingent,1,Basic Education,Daytime,1.0,1,13.0,14.0,4.0,9,No,No,No,1,Female,0.0,18.0,0.0,0.0,7.0,9.0,7,12.571428571428571,0,0,7,8.0,7,14.428571428571429,0,11.1,0.6,2.02,Graduate
Single,Over 23 years old,1,Nursing,Daytime,1.0,1,1.0,3.0,28.0,19,No,No,No,1,Female,0.0,35.0,0.0,0.0,3.0,4.0,3,11.816666666666668,0,0,3,3.0,3,11.333333333333334,0,11.1,0.6,2.02,Enrolled
Single,1st phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,1.0,1.0,5.0,8,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,5.0,9.0,4,13.75,0,0,5,13.0,4,14.333333333333334,2,10.8,1.4,1.74,Graduate
Single,1st phase—general contingent,4,Social Service,Daytime,1.0,1,13.0,14.0,5.0,1,Yes,No,No,1,Female,0.0,20.0,0.0,0.0,6.0,8.0,6,11.166666666666666,0,0,6,6.0,6,11.333333333333334,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,4,Nursing,Daytime,1.0,1,13.0,14.0,8.0,8,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,8.0,8.0,7,12.324285714285711,0,0,8,8.0,7,12.324285714285711,0,10.8,1.4,1.74,Graduate
Single, Technological specialization diploma holders,1,Social Service,Daytime,14.0,1,23.0,28.0,6.0,11,No,No,Yes,1,Female,0.0,21.0,0.0,3.0,6.0,6.0,6,12.166666666666666,0,2,6,7.0,6,11.714285714285714,0,13.9,-0.3,0.79,Graduate
Single,2nd phase—general contingent,2,Social Service,Daytime,1.0,1,13.0,27.0,10.0,9,No,No,No,1,Female,1.0,18.0,0.0,0.0,6.0,11.0,5,11.142857142857142,0,0,6,11.0,4,11.25,0,16.2,0.3,-0.92,Graduate
Single,1st phase—general contingent,1,Social Service,Daytime,1.0,1,19.0,24.0,1.0,1,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,9.0,4,11.0,0,0,6,9.0,4,10.75,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,2,Nursing,Daytime,1.0,1,13.0,28.0,10.0,10,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,8.0,8.0,7,12.914285714285713,0,0,8,8.0,7,12.914285714285713,0,12.7,3.7,-1.7,Graduate
Single,1st phase—general contingent,4,Journalism and Communication,Daytime,1.0,1,3.0,14.0,2.0,5,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,6.0,6.0,6,13.833333333333334,0,0,6,6.0,6,14.166666666666666,0,16.2,0.3,-0.92,Graduate
Single,1st phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,13.0,1.0,9.0,8,Yes,No,No,1,Female,0.0,19.0,0.0,0.0,6.0,8.0,6,13.857142857142858,0,0,6,9.0,5,13.4,0,13.9,-0.3,0.79,Graduate
Single,Over 23 years old,1,Tourism,Daytime,12.0,1,3.0,14.0,3.0,4,No,No,No,1,Female,1.0,36.0,0.0,0.0,6.0,7.0,6,13.714285714285714,0,0,6,6.0,5,12.8,0,16.2,0.3,-0.92,Dropout
Single,1st phase—general contingent,2,Nursing,Daytime,1.0,1,23.0,1.0,8.0,5,Yes,No,No,1,Female,1.0,18.0,0.0,0.0,8.0,8.0,7,12.642857142857142,0,0,8,8.0,7,12.642857142857142,0,12.7,3.7,-1.7,Graduate
Single,1st phase—general contingent,1,Nursing,Daytime,1.0,1,22.0,27.0,10.0,10,No,No,No,1,Female,1.0,18.0,0.0,0.0,7.0,7.0,6,12.916666666666666,0,0,7,7.0,6,12.916666666666666,0,7.6,2.6,0.32,Graduate
Single,Change in course,1,Equiniculture,Daytime,1.0,1,1.0,3.0,10.0,3,Yes,No,No,1,Female,1.0,20.0,0.0,0.0,6.0,8.0,6,15.625,0,0,6,8.0,6,15.857142857142858,0,13.9,-0.3,0.79,Graduate
Single,Over 23 years old,1,Management (evening attendance),Evening,1.0,1,22.0,27.0,10.0,10,No,No,No,1,Female,1.0,26.0,0.0,0.0,5.0,7.0,0,0.0,0,0,5,8.0,0,0.0,0,16.2,0.3,-0.92,Dropout
Single,Change in course,1,Journalism and Communication,Daytime,1.0,1,1.0,1.0,5.0,6,No,No,No,1,Female,0.0,21.0,0.0,0.0,6.0,8.0,6,11.714285714285714,0,0,6,7.0,6,12.0,0,7.6,2.6,0.32,Graduate
Single,Over 23 years old,1,Oral Hygiene,Daytime,15.0,1,1.0,1.0,5.0,6,No,No,No,1,Female,0.0,25.0,0.0,0.0,7.0,10.0,6,12.125,0,0,8,9.0,8,13.3125,0,15.5,2.8,-4.06,Enrolled
Single,3rd phase—general contingent,1,Management,Daytime,1.0,1,13.0,3.0,6.0,6,Yes,No,No,1,Female,1.0,19.0,0.0,0.0,5.0,7.0,5,11.6,0,0,5,5.0,5,11.6,0,12.4,0.5,1.79,Graduate
Single,Over 23 years old,1,Social Service (evening attendance),Evening,1.0,1,13.0,27.0,9.0,8,Yes,No,No,1,Female,0.0,24.0,0.0,0.0,6.0,11.0,1,10.0,0,0,6,6.0,0,0.0,6,9.4,-0.8,-3.12,Dropout
Single,Over 23 years old,1,Social Service (evening attendance),Evening,1.0,1,1.0,14.0,6.0,5,No,No,No,1,Female,1.0,27.0,0.0,0.0,6.0,16.0,1,10.0,0,0,6,13.0,0,0.0,0,8.9,1.4,3.51,Dropout
Single,2nd phase—general contingent,1,Veterinary Nursing,Daytime,1.0,1,13.0,27.0,2.0,4,No,No,No,1,Female,0.0,21.0,0.0,0.0,5.0,10.0,0,0.0,1,0,5,9.0,2,13.5,0,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,1,Management,Daytime,1.0,1,23.0,28.0,8.0,8,No,No,No,1,Female,1.0,18.0,0.0,0.0,5.0,7.0,4,13.0,0,0,5,8.0,3,12.333333333333334,0,9.4,-0.8,-3.12,Graduate
Married,1st phase—general contingent,4,Basic Education,Daytime,1.0,1,22.0,27.0,6.0,8,No,Yes,No,1,Female,1.0,19.0,0.0,0.0,6.0,6.0,6,13.333333333333334,0,0,6,6.0,6,14.5,0,10.8,1.4,1.74,Graduate
Single,1st phase—general contingent,3,Tourism,Daytime,1.0,1,1.0,1.0,4.0,4,Yes,No,No,1,Female,0.0,18.0,0.0,0.0,6.0,9.0,4,11.25,0,0,6,13.0,2,12.5,0,9.4,-0.8,-3.12,Dropout
Single,Change in institution/course,1,Nursing,Daytime,1.0,1,13.0,1.0,6.0,10,No,No,No,1,Female,1.0,19.0,0.0,0.0,7.0,9.0,5,13.85,0,0,8,9.0,7,12.19285714285714,0,11.1,0.6,2.02,Graduate
Single,3rd phase—general contingent,1,Nursing,Daytime,1.0,1,1.0,28.0,5.0,6,Yes,No,No,1,Female,1.0,19.0,0.0,0.0,7.0,8.0,6,13.741666666666667,0,0,8,9.0,7,14.9125,0,16.2,0.3,-0.92,Graduate
Married,Holders of other higher courses,1,Management (evening attendance),Evening,17.0,1,25.0,5.0,4.0,4,No,No,No,1,Female,0.0,33.0,0.0,2.0,6.0,7.0,6,15.333333333333334,0,0,5,5.0,5,15.8,0,11.1,0.6,2.02,Graduate
Married,Holders of other higher courses,1,Management,Daytime,3.0,1,1.0,4.0,4.0,11,No,No,No,1,Female,0.0,45.0,0.0,0.0,5.0,6.0,5,11.0,0,0,5,5.0,5,13.8,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,1,Social Service,Daytime,1.0,1,1.0,1.0,10.0,10,No,No,No,1,Female,1.0,20.0,0.0,0.0,6.0,6.0,6,12.0,0,0,6,7.0,6,12.857142857142858,0,11.1,0.6,2.02,Graduate
